AcceptsAndroidPay,AcceptsApplePay,AcceptsBitcoin,AcceptsCreditCards,AcceptsInsurance,Alcohol,Ambience,Attire,BestNights,BikeParking,ByAppointmentOnly,CannabisProducts,Caters,CoatCheck,Delivery,DogsAllowed,Drive-Thru,Fri,GoodFor,GoodForDancing,GoodforGroups,GoodforKids,GoodforWorking,HappyHour,HasPoolTable,HasTV,Mon,Music,NoiseLevel,OffersMilitaryDiscount,OutdoorSeating,Parking,Sat,Smoking,Sun,Take-out,TakesReservations,Thu,Tue,WaiterService,Wed,WheelchairAccessible,Wi-Fi,area,claimed status,health inspect,id,latitude,longitude,price,rating,related0,related1,related2,review,tag,title,url
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,superior-tea-and-coffee-distributor-albuquerque,35.057885,-106.615765,,,golden-crown-panaderia-albuquerque,espresso-fino-albuquerque,the-grove-cafe-and-market-albuquerque,,,Superior Tea and Coffee Distributor,https://www.yelp.com/biz/superior-tea-and-coffee-distributor-albuquerque?osq=food
,,,Yes,,No,,Casual,,No,,,,,No,,No,7:00 am - 10:00 pm,,,No,Yes,,,,No,7:00 am - 10:00 pm,,,,No,,8:00 am - 10:00 pm,,9:00 am - 10:00 pm,Yes,No,7:00 am - 10:00 pm,7:00 am - 10:00 pm,,7:00 am - 10:00 pm,,,NM Albuquerque Airport/Base,Unclaimed,,subway-albuquerque-65,35.0587466,-106.6351638,1.0,3.5,banh-mi-coda-albuquerque,little-anitas-albuquerque-14,blakes-lota-burger-albuquerque-6,5,"Sandwiches,FastFood",Subway,https://www.yelp.com/biz/subway-albuquerque-65?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,new-mexico-food-distributors-albuquerque-2,35.0507024,-106.6316509,,,,,,,,New Mexico Food Distributors,https://www.yelp.com/biz/new-mexico-food-distributors-albuquerque-2?osq=food
,Yes,,Yes,,FullBar,Divey,Casual,,Yes,,,Yes,,No,,,11:00 am - 9:00 pm,"Lunch,Dinner",,Yes,Yes,,,,Yes,11:00 am - 9:00 pm,,Average,,No,PrivateLot,12:00 pm - 9:00 pm,,Closed,Yes,No,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Yes,11:00 am - 9:00 pm,Yes,No,NM Albuquerque Airport/Base,Claimed,,the-quarters-bbq-albuquerque,35.070267,-106.622391,2.0,3.0,rudys-country-store-and-bar-b-que-albuquerque,mr-powdrells-barbeque-house-albuquerque-2,mr-powdrells-barbeque-albuquerque-3,54,Barbeque,The Quarters BBQ,https://www.yelp.com/biz/the-quarters-bbq-albuquerque?osq=food
,,,Yes,,,,Casual,,Yes,,,,,No,,,,,,Yes,Yes,,,,,,,,,,,,,,Yes,No,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,little-caesars-albuquerque-2,35.0586564928,-106.622460454,1.0,4.5,,,,2,Pizza,Little Caesars,https://www.yelp.com/biz/little-caesars-albuquerque-2?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,heel-albuquerque,35.0560556,-106.5303716,,,,,,,,Heel,https://www.yelp.com/biz/heel-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,circle-k-albuquerque-20,35.065923,-106.621636,,,smiths-albuquerque-6,lowes-market-albuquerque-2,999-seafood-supermarket-albuquerque,,,Circle K,https://www.yelp.com/biz/circle-k-albuquerque-20?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Claimed,,rubens-mexican-food-inc-albuquerque,35.078306,-106.631233,,,frontier-restaurant-albuquerque-2,cervantes-restaurant-and-lounge-albuquerque,taqueria-mexico-albuquerque,,,Ruben’s Mexican Food Inc,https://www.yelp.com/biz/rubens-mexican-food-inc-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,farmers-basket-albuquerque,35.077155,-106.618671,,,,,,,,Farmer’s Basket,https://www.yelp.com/biz/farmers-basket-albuquerque?osq=food
,,,Yes,,No,,Casual,,,,,,,No,,,,,,No,Yes,,,,,,,,,No,,,,,Yes,No,,,No,,Yes,,NM Albuquerque Airport/Base,Unclaimed,,hacienda-express-albuquerque,35.0491761,-106.6168027,1.0,3.0,el-modelo-mexican-foods-albuquerque,el-sabor-de-juarez-albuquerque,acapulco-tacos-and-burritos-albuquerque,8,Mexican,Hacienda Express,https://www.yelp.com/biz/hacienda-express-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,new-mexico-food-distributors-albuquerque,35.0508868449,-106.631822561,,,,,,,,New Mexico Food Distributors,https://www.yelp.com/biz/new-mexico-food-distributors-albuquerque?osq=food
,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Free,NM Albuquerque Airport/Base,Unclaimed,,starbucks-albuquerque-37,35.067477,-106.6310082,1.0,1.5,black-mesa-coffee-company-albuquerque,michael-thomas-coffee-albuquerque-3,satellite-coffee-albuquerque-7,3,Coffee&Tea,Starbucks,https://www.yelp.com/biz/starbucks-albuquerque-37?osq=food
,,,Yes,,,,,,Yes,,,,,,,,6:00 am - 12:00 am,,,,,,,,,6:00 am - 12:00 am,,,,,PrivateLot,6:00 am - 12:00 am,,6:00 am - 12:00 am,Yes,,6:00 am - 12:00 am,6:00 am - 12:00 am,,6:00 am - 12:00 am,,,NM Albuquerque Airport/Base,Unclaimed,,smiths-albuquerque-6,35.0761329,-106.6217178,2.0,3.0,j-and-d-foods-inc-albuquerque-2,smiths-food-and-drug-stores-albuquerque,garfield-market-albuquerque,18,"Grocery,Drugstores",Smith’s,https://www.yelp.com/biz/smiths-albuquerque-6?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,dominos-pizza-albuquerque-18,35.0675368901,-106.630839568,,4.0,,,,1,Pizza,Domino’s Pizza,https://www.yelp.com/biz/dominos-pizza-albuquerque-18?osq=food
,,,Yes,,No,,Casual,,Yes,,,,,No,,,Open 24 hours,Breakfast,,Yes,Yes,,,,No,Open 24 hours,,,,No,,Open 24 hours,,Open 24 hours,Yes,No,Open 24 hours,Open 24 hours,Yes,Open 24 hours,,Free,NM Albuquerque Airport/Base,Claimed,,ihop-albuquerque,35.0588681,-106.6235298,1.0,2.0,fuddruckers-albuquerque-3,village-inn-albuquerque-17,black-mesa-coffee-company-albuquerque,17,"Breakfast&Brunch,American(Traditional)",IHOP,https://www.yelp.com/biz/ihop-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,Yes,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,wyndham-hotel-albuquerque-albuquerque,35.0511535,-106.620774,,,kaps-coffee-shop-and-diner-albuquerque,the-grove-cafe-and-market-albuquerque,the-range-caf%C3%A9-albuquerque-2,,,Wyndham Hotel Albuquerque,https://www.yelp.com/biz/wyndham-hotel-albuquerque-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,stans-frozen-food-albuquerque,35.0580132,-106.6139779,,,,,,,,Stan’s Frozen Food,https://www.yelp.com/biz/stans-frozen-food-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,stans-frozen-foods-albuquerque,35.057885,-106.615765,,,,,,,,Stan’s Frozen Foods,https://www.yelp.com/biz/stans-frozen-foods-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,christy-food-factory-albuquerque,35.0557128,-106.6226535,,,flying-star-cafe-albuquerque-2,the-grove-cafe-and-market-albuquerque,the-range-caf%C3%A9-albuquerque-2,,,Christy Food Factory,https://www.yelp.com/biz/christy-food-factory-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,international-house-of-pancakes-albuquerque-7,35.058988,-106.623735,,2.0,swiss-alps-bakery-albuquerque-2,,,2,Bakeries,International House of Pancakes,https://www.yelp.com/biz/international-house-of-pancakes-albuquerque-7?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,pizzeria-express-albuquerque,35.0482146,-106.6205729,,,saggios-albuquerque,giovannis-pizzeria-albuquerque,il-vicino-wood-oven-pizza-albuquerque,,,Pizzeria Express,https://www.yelp.com/biz/pizzeria-express-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,flos-delicious-food-albuquerque,35.064405,-106.623911,,,,,,,,Flo’s Delicious Food,https://www.yelp.com/biz/flos-delicious-food-albuquerque?osq=food
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Airport/Base,Unclaimed,,pueblo-food-specialties-albuquerque,35.068268,-106.623468,,,,,,,,Pueblo Food Specialties,https://www.yelp.com/biz/pueblo-food-specialties-albuquerque?osq=food
No,No,,No,,No,,Casual,,Yes,,,No,,No,,,7:00 am - 11:00 pm,"Lunch,Dinner",,Yes,Yes,,,,No,7:00 am - 11:00 pm,,Average,,Yes,Street,7:00 am - 11:00 pm,,7:00 am - 11:00 pm,Yes,No,7:00 am - 11:00 pm,7:00 am - 11:00 pm,No,7:00 am - 11:00 pm,,No,NM Albuquerque Barelas/South_Valley,Unclaimed,,el-paisa-albuquerque,35.0685829,-106.664713,1.0,4.5,el-modelo-mexican-foods-albuquerque,padillas-mexican-kitchen-albuquerque,macs-la-sierra-restaurant-albuquerque,139,Mexican,El Paisa,https://www.yelp.com/biz/el-paisa-albuquerque?osq=food
,No,No,Yes,,No,Divey,Casual,,Yes,,,No,,No,,,10:00 am - 7:00 pm,Lunch,,Yes,Yes,,,,No,Closed,,Average,,Yes,PrivateLot,10:00 am - 7:00 pm,,10:00 am - 7:00 pm,Yes,No,10:00 am - 7:00 pm,10:00 am - 7:00 pm,No,10:00 am - 7:00 pm,Yes,Free,NM Albuquerque Barelas/South_Valley,Claimed,,sharkys-albuquerque,35.082431,-106.698727,1.0,4.5,el-modelo-mexican-foods-albuquerque,tacos-mex-y-mariscos-albuquerque,taqueria-mexico-albuquerque,100,Mexican,Sharky’s,https://www.yelp.com/biz/sharkys-albuquerque?osq=food
,,,Yes,,No,,Casual,,No,,,No,,No,,,,Brunch,,Yes,Yes,,,,No,,,Average,,No,,,,,Yes,No,,,Yes,,,No,NM Albuquerque Barelas/South_Valley,Unclaimed,,cafe-66-albuquerque,35.073466,-106.736229,1.0,4.5,la-mexicana-albuquerque,padillas-mexican-kitchen-albuquerque,frontier-restaurant-albuquerque-2,17,"Mexican,Breakfast&Brunch,Steakhouses",Cafe 66,https://www.yelp.com/biz/cafe-66-albuquerque?osq=food
,,,Yes,,No,,Casual,,Yes,,,,,No,,,6:00 am - 10:00 pm,"Brunch,Lunch",,No,Yes,,,,Yes,6:00 am - 9:00 pm,,Average,,No,,6:00 am - 10:00 pm,,7:00 am - 3:00 pm,Yes,No,6:00 am - 10:00 pm,6:00 am - 9:00 pm,Yes,6:00 am - 9:00 pm,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,monis-cafe-albuquerque,35.064355413,-106.709035635,1.0,5.0,pollito-con-papas-albuquerque,the-grove-cafe-and-market-albuquerque,charcoal-mediterranean-grill-albuquerque,17,Cafes,Moni’s Cafe,https://www.yelp.com/biz/monis-cafe-albuquerque?osq=food
,,,Yes,,No,Casual,Casual,,Yes,,,No,,No,,,8:00 am - 2:00 pm,,,Yes,Yes,,,,No,8:00 am - 2:00 pm,,Average,,No,PrivateLot,8:00 am - 3:00 pm,,8:00 am - 3:00 pm,Yes,Yes,8:00 am - 2:00 pm,8:00 am - 2:00 pm,Yes,8:00 am - 2:00 pm,Yes,No,NM Albuquerque Barelas/South_Valley,Claimed,,lollies-new-mexican-food-albuquerque,35.063363,-106.667377,1.0,5.0,el-modelo-mexican-foods-albuquerque,duran-central-pharmacy-albuquerque,padillas-mexican-kitchen-albuquerque,21,NewMexicanCuisine,Lollie’s New Mexican Food,https://www.yelp.com/biz/lollies-new-mexican-food-albuquerque?osq=food
No,No,,Yes,,No,Casual,Casual,,Yes,,,No,,No,,,7:30 am - 3:00 pm,"Breakfast,Brunch",,Yes,Yes,No,,,No,7:30 am - 3:00 pm,,Average,,Yes,Street,7:30 am - 2:30 pm,,Closed,Yes,No,7:30 am - 3:00 pm,7:30 am - 3:00 pm,Yes,7:30 am - 3:00 pm,Yes,No,NM Albuquerque Barelas/South_Valley,Unclaimed,,barelas-coffee-house-albuquerque,35.0710097,-106.6539731,1.0,4.0,el-modelo-mexican-foods-albuquerque,duran-central-pharmacy-albuquerque,frontier-restaurant-albuquerque-2,114,"Coffee&Tea,Mexican",Barelas Coffee House,https://www.yelp.com/biz/barelas-coffee-house-albuquerque?osq=food
,Yes,,Yes,,No,Divey,Casual,,Yes,,,No,,No,,,,"Lunch,Dinner",,Yes,Yes,,,,No,,,Average,,Yes,PrivateLot,,,,Yes,No,,,No,,Yes,No,NM Albuquerque Barelas/South_Valley,Unclaimed,,bobs-burgers-albuquerque-3,35.0845288,-106.6885797,1.0,3.5,o-niells-albuquerque-4,lucky-boy-restaurant-albuquerque,frontier-restaurant-albuquerque-2,31,American(Traditional),Bob’s Burgers,https://www.yelp.com/biz/bobs-burgers-albuquerque-3?osq=food
,No,No,Yes,,No,Casual,Casual,,Yes,,,No,,No,No,,7:00 am - 9:00 pm,Breakfast,,Yes,Yes,,,,No,7:00 am - 9:00 pm,,Average,,No,PrivateLot,7:00 am - 9:00 pm,,7:00 am - 9:00 pm,Yes,No,7:00 am - 9:00 pm,7:00 am - 9:00 pm,No,7:00 am - 9:00 pm,Yes,No,NM Albuquerque Barelas/South_Valley,Claimed,,little-anitas-albuquerque-13,35.0286343,-106.6795934,1.0,4.0,el-modelo-mexican-foods-albuquerque,la-mexicana-albuquerque,little-anitas-albuquerque-14,13,Mexican,Little Anita’s,https://www.yelp.com/biz/little-anitas-albuquerque-13?osq=food
,,,Yes,,No,,Casual,,Yes,,,,,No,,,11:00 am - 10:00 pm,,,Yes,Yes,,,,Yes,11:00 am - 10:00 pm,,,,No,,11:00 am - 10:00 pm,,11:00 am - 9:00 pm,Yes,No,11:00 am - 10:00 pm,11:00 am - 10:00 pm,,11:00 am - 10:00 pm,,,NM Albuquerque Barelas/South_Valley,Claimed,,wings-gone-wild-albuquerque,35.072129,-106.7427196,2.0,4.0,seasons-rotisserie-and-grill-albuquerque,chama-river-brewing-company-albuquerque,albuquerque-city-limits-restaurant-albuquerque,24,"American(New),ChickenWings,FastFood",Wings Gone Wild,https://www.yelp.com/biz/wings-gone-wild-albuquerque?osq=food
No,No,,Yes,,FullBar,"Divey,Casual",Casual,,Yes,,,No,,No,,,11:00 am - 10:00 pm,Dinner,,Yes,Yes,,,,Yes,11:00 am - 10:00 pm,,Average,,No,PrivateLot,11:00 am - 10:00 pm,,Closed,Yes,No,11:00 am - 10:00 pm,11:00 am - 10:00 pm,Yes,11:00 am - 10:00 pm,Yes,No,NM Albuquerque Barelas/South_Valley,Unclaimed,,monte-carlo-steak-house-albuquerque-2,35.0860859,-106.6835268,2.0,3.5,antiquity-restaurant-albuquerque,tucanos-brazilian-grill-albuquerque,high-noon-restaurant-and-saloon-albuquerque,141,Steakhouses,Monte Carlo Steak House,https://www.yelp.com/biz/monte-carlo-steak-house-albuquerque-2?osq=food
,,,,,,,Casual,,,,,,,No,,,7:00 am - 2:30 pm,,,,,,,,,7:00 am - 2:30 pm,,,,No,,7:00 am - 2:30 pm,,Closed,,No,7:00 am - 2:30 pm,7:00 am - 2:30 pm,,7:00 am - 2:30 pm,,,NM Albuquerque Barelas/South_Valley,Claimed,,leroys-new-mexican-food-albuquerque,35.0640739,-106.7027818,2.0,4.0,la-familiar-new-mexican-food-restaurant-albuquerque,ben-michaels-restaurant-albuquerque,el-patio-de-albuquerque-albuquerque-2,8,NewMexicanCuisine,Leroy’s New Mexican Food,https://www.yelp.com/biz/leroys-new-mexican-food-albuquerque?osq=food
,,,,,,,,,,,,,,,,,8:00 am - 8:00 pm,,,,,,,,,8:00 am - 8:00 pm,,,,,,8:00 am - 8:00 pm,,Closed,,,8:00 am - 8:00 pm,8:00 am - 8:00 pm,,8:00 am - 8:00 pm,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,stufys-albuquerque-5,35.0679136956,-106.674237429,,5.0,,,,1,"Mexican,NewMexicanCuisine",Stufy’s,https://www.yelp.com/biz/stufys-albuquerque-5?osq=food
,,,Yes,,,,Casual,,,,,,,No,,,7:30 am - 9:00 pm,,,Yes,Yes,,,,Yes,7:30 am - 8:00 pm,,,,Yes,,7:30 am - 9:00 pm,,9:00 am - 9:00 pm,Yes,No,7:30 am - 8:00 pm,7:30 am - 8:00 pm,,7:30 am - 8:00 pm,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,ricas-gorditas-vale-albuquerque,35.0343949531,-106.713028103,1.0,5.0,sonora-dogs-albuquerque,,,5,"FoodTrucks,Mexican",Ricas Gorditas Vale,https://www.yelp.com/biz/ricas-gorditas-vale-albuquerque?osq=food
No,No,,Yes,,No,Divey,Casual,,Yes,,,Yes,,No,,,7:00 am - 7:00 pm,"Lunch,Dinner",,Yes,Yes,,,,No,7:00 am - 7:00 pm,,Average,,Yes,PrivateLot,7:00 am - 7:00 pm,,7:00 am - 7:00 pm,Yes,No,7:00 am - 7:00 pm,7:00 am - 7:00 pm,No,7:00 am - 7:00 pm,Yes,No,NM Albuquerque Barelas/South_Valley,Unclaimed,,el-modelo-mexican-foods-albuquerque,35.0685517,-106.6525741,1.0,4.5,monroes-restaurant-albuquerque,padillas-mexican-kitchen-albuquerque,frontier-restaurant-albuquerque-2,148,Mexican,El Modelo Mexican Foods,https://www.yelp.com/biz/el-modelo-mexican-foods-albuquerque?osq=food
,No,,Yes,,No,Casual,Casual,,Yes,,,,,No,,,9:00 am - 8:00 pm,Lunch,,Yes,Yes,,,,Yes,9:00 am - 8:00 pm,,Average,,Yes,PrivateLot,10:00 am - 8:00 pm,,10:00 am - 8:00 pm,Yes,No,9:00 am - 8:00 pm,9:00 am - 8:00 pm,Yes,9:00 am - 8:00 pm,Yes,No,NM Albuquerque Barelas/South_Valley,Unclaimed,,pupuseria-y-restaurante-salvadoreno-albuquerque,35.0652656356,-106.68195996,1.0,4.0,monroes-restaurant-albuquerque,pasion-latin-fusion-albuquerque,guava-tree-cafe-albuquerque-2,23,Salvadoran,Pupuseria Y Restaurante Salvadoreno,https://www.yelp.com/biz/pupuseria-y-restaurante-salvadoreno-albuquerque?osq=food
,,,,,,,,,,,,,,,,,7:00 am - 10:00 pm,,,,,,,,,9:00 am - 9:00 pm,,,,,,7:00 am - 10:00 pm,,7:00 am - 10:00 pm,,,7:00 am - 10:00 pm,7:00 am - 10:00 pm,,7:00 am - 10:00 pm,,,NM Albuquerque Barelas/South_Valley,Claimed,,walgreens-albuquerque-18,35.052484,-106.723452,,5.0,costco-wholesale-albuquerque,walmart-neighborhood-market-albuquerque-9,walmart-neighborhood-market-albuquerque-13,1,"Drugstores,Cosmetics&BeautySupply,ConvenienceStores",Walgreens,https://www.yelp.com/biz/walgreens-albuquerque-18?osq=food
,,,Yes,,,,,,,,,,,No,,,5:30 am - 2:30 pm,,,No,,,,,,5:30 am - 2:30 pm,,,,,,5:30 am - 2:30 pm,,Closed,,,5:30 am - 2:30 pm,5:30 am - 2:30 pm,,5:30 am - 2:30 pm,,,NM Albuquerque Barelas/South_Valley,Claimed,,glorias-burritos-and-more-albuquerque,35.0569488,-106.7050451,1.0,3.5,down-n-dirty-seafood-boil-albuquerque,fork-and-fig-albuquerque,crackin-crab-seafood-boil-albuquerque-3,3,"American(New),Mexican",Gloria’s Burritos & More,https://www.yelp.com/biz/glorias-burritos-and-more-albuquerque?osq=food
No,No,,Yes,,,,,,Yes,,,,,,,,6:00 am - 6:00 pm,,,,,,,,,6:00 am - 6:00 pm,,,,,PrivateLot,6:00 am - 6:00 pm,,Closed,Yes,,6:00 am - 6:00 pm,6:00 am - 6:00 pm,,6:00 am - 6:00 pm,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,nelsons-meats-albuquerque,35.0700237,-106.7008469,2.0,4.5,j-and-d-foods-inc-albuquerque-2,tullys-italian-deli-albuquerque,kellers-farm-stores-albuquerque,16,MeatShops,Nelson’s Meats,https://www.yelp.com/biz/nelsons-meats-albuquerque?osq=food
,,,Yes,,No,,Casual,,Yes,,,,,No,,,,Lunch,,No,Yes,,,,No,,,Average,,Yes,,,,,Yes,No,,,No,,,No,NM Albuquerque Barelas/South_Valley,Unclaimed,,kathys-carry-out-albuquerque,35.058038,-106.668429,1.0,3.0,church-street-caf%C3%A9-albuquerque-3,macs-la-sierra-restaurant-albuquerque,kathys-albuquerque,9,Mexican,Kathy’s Carry-Out,https://www.yelp.com/biz/kathys-carry-out-albuquerque?osq=food
,,,Yes,,No,Casual,Casual,,No,,,,,No,,,,,,No,Yes,,,,No,,,Quiet,,No,,,,,Yes,No,,,Yes,,,No,NM Albuquerque Barelas/South_Valley,Unclaimed,,new-dragon-albuquerque,35.055065,-106.738317,1.0,3.0,eat-first-chinese-restaurant-albuquerque,four-joys-chinese-restaurant-albuquerque,jinja-bar-and-bistro-albuquerque-2,19,Chinese,New Dragon,https://www.yelp.com/biz/new-dragon-albuquerque?osq=food
,,,Yes,,,,Casual,,,,,,,No,,,9:00 am - 9:00 pm,,,Yes,Yes,,,,,9:00 am - 9:00 pm,,,,,,9:00 am - 9:00 pm,,9:00 am - 9:00 pm,Yes,Yes,9:00 am - 9:00 pm,9:00 am - 9:00 pm,,9:00 am - 9:00 pm,,,NM Albuquerque Barelas/South_Valley,Claimed,,la-isla-restaurante-albuquerque,35.06853,-106.665141,1.0,4.5,el-modelo-mexican-foods-albuquerque,la-mexicana-albuquerque,barelas-coffee-house-albuquerque,3,Mexican,La Isla Restaurante,https://www.yelp.com/biz/la-isla-restaurante-albuquerque?osq=food
,,,Yes,,,,Casual,,Yes,,,,,No,,,,,,Yes,No,,,,,,,,,,,,,,Yes,No,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,el-modelo-tortilla-factory-albuquerque,35.0683253,-106.6523022,2.0,4.0,el-modelo-mexican-foods-albuquerque,m-and-j-sanitary-tortilla-factory-albuquerque,la-mexicana-albuquerque,5,Mexican,El Modelo Tortilla Factory,https://www.yelp.com/biz/el-modelo-tortilla-factory-albuquerque?osq=food
,,,Yes,,No,,Casual,,No,,,,,No,,Yes,,,,Yes,Yes,,,,No,,,,,No,,,,,Yes,No,,,No,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,blakes-lotaburger-albuquerque-7,35.084909,-106.683724,1.0,3.5,blakes-lota-burger-albuquerque-6,flying-star-cafe-albuquerque-2,whataburger-albuquerque-3,4,"Breakfast&Brunch,FastFood",Blakes Lotaburger,https://www.yelp.com/biz/blakes-lotaburger-albuquerque-7?osq=food
,,,Yes,,,,Casual,,,,,,,No,,,10:00 am - 6:00 pm,,,,Yes,,,,,10:00 am - 6:00 pm,,Average,,,,10:00 am - 6:00 pm,,10:00 am - 4:00 pm,Yes,No,10:00 am - 6:00 pm,10:00 am - 6:00 pm,,10:00 am - 6:00 pm,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,taqueria-el-dorado-albuquerque,35.0693829,-106.6452587,1.0,4.0,padillas-mexican-kitchen-albuquerque,el-patio-de-albuquerque-albuquerque-2,tacos-mex-y-mariscos-albuquerque,5,Mexican,Taqueria El Dorado,https://www.yelp.com/biz/taqueria-el-dorado-albuquerque?osq=food
,,,Yes,,,,,,,,,Yes,,Yes,,,10:00 am - 8:00 pm,,,,,,,,,10:00 am - 8:00 pm,,,,,,8:00 am - 12:00 pm,,10:00 am - 2:00 pm,,,10:00 am - 8:00 pm,10:00 am - 8:00 pm,,10:00 am - 8:00 pm,,,NM Albuquerque Barelas/South_Valley,Claimed,,planty-sweet-albuquerque,35.08018,-106.648791,,5.0,,,,3,"Vegan,Gluten-Free,Bakeries",Planty Sweet,https://www.yelp.com/biz/planty-sweet-albuquerque?osq=food
,,,Yes,,,,Casual,,,,,,,No,,,9:00 am - 2:00 am,,,Yes,Yes,,,,,9:00 am - 1:00 am,,,,No,,9:00 am - 2:00 am,,9:00 am - 1:00 am,Yes,No,9:00 am - 1:00 am,9:00 am - 1:00 am,,9:00 am - 1:00 am,,,NM Albuquerque Barelas/South_Valley,Claimed,,taco-bell-albuquerque-17,35.07924,-106.712631,1.0,1.0,,,,7,"FastFood,Mexican,Tex-Mex",Taco Bell,https://www.yelp.com/biz/taco-bell-albuquerque-17?osq=food
,,,,,,,Casual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,m-and-j-sanitary-tortilla-factory-albuquerque,35.081063,-106.650153,,5.0,the-original-garcias-kitchen-albuquerque,el-modelo-mexican-foods-albuquerque,el-modelo-tortilla-factory-albuquerque,1,Mexican,M & J Sanitary Tortilla Factory,https://www.yelp.com/biz/m-and-j-sanitary-tortilla-factory-albuquerque?osq=food
,,,Yes,,,,Casual,,,,,,,No,,,,,,No,Yes,,,,No,,,,,No,,,,,Yes,No,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,blakes-lotaburger-albuquerque-32,35.0303908841,-106.680025868,1.0,2.5,,,,5,Burgers,Blake’s Lotaburger,https://www.yelp.com/biz/blakes-lotaburger-albuquerque-32?osq=food
,,,Yes,,No,,Casual,,No,,,,,Yes,,,11:00 am - 10:00 pm,,,Yes,Yes,,,,No,11:00 am - 9:00 pm,,Quiet,,No,,11:00 am - 10:00 pm,,12:00 pm - 8:00 pm,Yes,No,11:00 am - 9:00 pm,11:00 am - 9:00 pm,,11:00 am - 9:00 pm,,No,NM Albuquerque Barelas/South_Valley,Claimed,,amadeos-pizza-and-subs-albuquerque-3,35.0301595189,-106.71376733,1.0,4.5,il-vicino-wood-oven-pizza-albuquerque,giovannis-pizzeria-albuquerque,pizza-castle-albuquerque,6,"Pizza,Desserts,Salad",Amadeo’s Pizza & Subs,https://www.yelp.com/biz/amadeos-pizza-and-subs-albuquerque-3?osq=food
,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,el-taco-de-mexico-albuquerque,35.0740450718,-106.653789887,,5.0,,,,1,Mexican,El Taco De Mexico,https://www.yelp.com/biz/el-taco-de-mexico-albuquerque?osq=food
,,,Yes,,,,,,,,,,,No,,,,,,Yes,Yes,,,,,,,,,,,,,,Yes,,,,,,,,NM Albuquerque Barelas/South_Valley,Unclaimed,,el-sarape-restaurant-albuquerque-2,35.0296497458,-106.6794182,,5.0,,,,1,"Seafood,Mexican",El Sarape Restaurant,https://www.yelp.com/biz/el-sarape-restaurant-albuquerque-2?osq=food
